address,price,bedrooms,bathrooms_per_bedroom,full_bathrooms_filled,half_bathrooms,type,size_sqft,lot_size,lot_size_fixedunits
5422 S Mojave Rd Las Vegas NV 89120,225000,6,0.666666666667,4,0,Single Family Home,3346,0.3,13068.0
8460 Gagnier Blvd Las Vegas NV 89113,1250000,6,1.0,6,0,Single Family Home,5781,2.02,87991.0
9508 Moon Vista Ave Las Vegas NV 89148,270000,5,0.6,3,0,Single Family Home,2480,5662.0,5662.0
6485 Grand Mayne Ct Las Vegas NV 89139,285000,5,0.4,2,1,Single Family Home,2742,4791.0,4791.0
2890 Red Arrow Dr Las Vegas NV 89135,1790000,5,1.0,5,1,Single Family Home,5374,0.35,15246.0
6373 Varna Ave Las Vegas NV 89110,185000,5,0.6,3,0,Single Family Home,3168,7840.0,7840.0
30 Castle Oaks Ct Las Vegas NV 89141,3499000,5,1.2,6,2,Single Family Home,8852,0.66,28750.0
6993 Grand Junction Ave Las Vegas NV 89179,208000,5,0.4,2,1,Single Family Home,2293,4356.0,4356.0
40 Golf Estates Dr Las Vegas NV 89141,6400000,6,1.16666666667,7,2,Single Family Home,11210,0.81,35284.0
3011 Pinto Ln Las Vegas NV 89107,3875000,6,1.0,6,3,Single Family Home,8721,0.99,43124.0
1191 Warm Canyon Way Las Vegas NV 89123,274900,5,0.6,3,0,Single Family Home,2390,8276.0,8276.0
8424 Apple Hill Ct Las Vegas NV 89128,359000,5,0.6,3,0,Single Family Home,2991,7405.0,7405.0
1445 S Tenaya Way Las Vegas NV 89117,695000,5,0.8,4,0,Single Family Home,3796,0.54,23522.0
4905 Planet Ct Las Vegas NV 89130,230000,5,0.6,3,0,Single Family Home,2072,0.27,11761.0
8261 Campana Dr Las Vegas NV 89147,326900,5,0.6,3,1,Single Family Home,2723,6098.0,6098.0
2304 Willoughby Ave Las Vegas NV 89101,175000,5,0.6,3,0,Single Family Home,2117,6098.0,6098.0
348 Roland Falls Ln Las Vegas NV 89183,449000,5,0.6,3,1,Single Family Home,3652,0.41,17860.0
8096 Avalon Island St Las Vegas NV 89139,336000,5,0.6,3,0,Single Family Home,3313,8276.0,8276.0
1208 Moselle Ct Las Vegas NV 89144,1300000,5,0.6,3,1,Single Family Home,4894,0.29,12632.0
3042 Rosanna St Las Vegas NV 89117,749900,5,0.6,3,1,Single Family Home,4214,0.71,30928.0
5275 Renault Ave Las Vegas NV 89142,194999,8,0.5,4,0,Single Family Home,3464,7840.0,7840.0
10016 Sharp Ridge Ave Las Vegas NV 89149,309000,5,0.8,4,0,Single Family Home,3087,5662.0,5662.0
9632 Camino Capistrano Ln Las Vegas NV 89147,549900,5,0.8,4,0,Single Family Home,4436,7840.0,7840.0
330 Maddelena Ave Las Vegas NV 89183,319990,5,0.6,3,0,Single Family Home,2973,0.24,10454.0
1245 Strong Dr Las Vegas NV 89102,499000,5,0.6,3,1,Single Family Home,4023,0.28,12197.0
32 Sahalee Dr Las Vegas NV 89148,519500,5,0.6,3,1,Single Family Home,3494,6098.0,6098.0
2420 Honeybee Meadow Way Las Vegas NV 89134,315000,5,0.6,3,0,Single Family Home,2718,6098.0,6098.0
7243 Childers Ave Las Vegas NV 89178,310000,5,0.6,3,0,Single Family Home,3145,5227.0,5227.0
10947 Prairie Grove Rd Las Vegas NV 89179,318351,5,0.8,4,1,Single Family Home,3155,4356.0,4356.0
8277 Campbell Springs Ave Las Vegas NV 89178,429990,5,0.8,4,1,Single Family Home,3919,6534.0,6534.0
1385 Morning Sun Way Las Vegas NV 89110,499900,5,1.0,5,0,Single Family Home,3814,0.8,34848.0
8645 Arcata Coast Ave Las Vegas NV 89178,358888,5,0.6,3,0,Single Family Home,3132,4791.0,4791.0
8059 Dolce Flore Ave Las Vegas NV 89178,549900,5,0.6,3,0,Single Family Home,4449,9583.0,9583.0
2260 Villefort Ct Las Vegas NV 89117,1285000,5,1.0,5,1,Single Family Home,6894,0.41,17860.0
2756 Blairgowrie Dr Henderson NV 89044,280000,5,0.6,3,1,Single Family Home,2301,5662.0,5662.0
8901 Oceanside Slopes Ave Las Vegas NV 89178,325000,5,0.6,3,0,Single Family Home,2572,4791.0,4791.0
46 Olympia Hills Cir Las Vegas NV 89141,8490000,5,1.0,5,1,Single Family Home,11288,0.64,27878.0
4346 Jerdon Ct Las Vegas NV 89129,1075000,6,0.666666666667,4,1,Single Family Home,5918,0.44,19166.0
3800 Diamond Ridge St Las Vegas NV 89129,425000,5,0.6,3,0,Single Family Home,3963,0.38,16553.0
1330 Fairchild St Las Vegas NV 89110,244900,5,0.6,3,0,Single Family Home,2390,6534.0,6534.0
5659 White Cap St Las Vegas NV 89110,52000,2,0.5,1,0,Condo/Townhome/Row Home/Co-Op,930,3920.0,3920.0
7908 Lago Vista Ln Unit: 103 Las Vegas NV 89145,74000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1266,,
135 E Harmon Ave Unit 3014 Las Vegas NV 89109,374900,1,1.0,1,1,Condo/Townhome/Row Home/Co-Op,847,,
1757 E Rochelle Ave Apt 3 Las Vegas NV 89119,55000,3,0.333333333333,1,1,Condo/Townhome/Row Home/Co-Op,1220,,
3601 Galatea St Unit: 202 Las Vegas NV 89108,79990,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1056,,
2750 S Durango Dr Unit: 1024 Las Vegas NV 89117,72500,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,965,,
6461 Za Zu Pitts Av Unit: 101 Las Vegas NV 89122,80000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1218,1306.0,1306.0
Las Vegas NV 89142,65000,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1024,4791.0,4791.0
5668 Sea Breeze Av Las Vegas NV 89110,52000,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1118,3484.0,3484.0
3332 Kenbrook St Las Vegas NV 89121,165000,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,2778,3484.0,3484.0
200 W Sahara Ave Unit 3604 Las Vegas NV 89102,349990,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1233,,
555 E Silverado Ranch Bl Unit: 1085 Las Vegas NV 89183,79900,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,960,,
3526 Blackstone St Las Vegas NV 89121,140000,3,1.0,3,0,Condo/Townhome/Row Home/Co-Op,2158,4791.0,4791.0
Las Vegas NV 89123,145000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1165,,
3241 S Heritage Way Las Vegas NV 89121,72000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1610,3049.0,3049.0
5250 S Rainbow Blvd Unit 1015 Las Vegas NV 89118,109000,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1131,,
4819 S Torrey Pines Dr Unit: 105 Las Vegas NV 89103,83000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,884,,
3588 Villa Knolls East Dr Las Vegas NV 89120,45000,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1012,1306.0,1306.0
4878 Nara Vista Wy Unit: 102 Las Vegas NV 89103,60000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,884,,
2110 Los Feliz St Unit 1057 Las Vegas NV 89156,61987,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1146,1132.0,1132.0
4764 Double Down Dr Unit 101 Las Vegas NV 89122,85000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1218,1306.0,1306.0
8255 S Las Vegas Bl Unit: 718 Las Vegas NV 89123,250000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1338,,
7909 Esterbrook Wy Unit: 102 Las Vegas NV 89128,81900,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1136,6969.0,6969.0
1384 Santa Anita Dr Unit: C Las Vegas NV 89119,65000,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,1196,3136.0,3136.0
3173 Pinehurst Dr Apt C Las Vegas NV 89109,109000,2,0.5,1,1,Condo/Townhome/Row Home/Co-Op,1200,,
9983 Diamond Summit Ct Unit: 102 Las Vegas NV 89183,159950,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,1423,871.0,871.0
3750 Las Vegas Blvd S Unit 2705 Las Vegas NV 89158,1975000,2,1.0,2,1,Condo/Townhome/Row Home/Co-Op,2998,,
4152 Silver Dollar Av Unit: 3 Las Vegas NV 89102,24400,2,0.5,1,0,Condo/Townhome/Row Home/Co-Op,640,653.0,653.0
Las Vegas NV 89109,174900,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,520,,
2700 S Las Vegas Bl Unit: 4203 Las Vegas NV 89109,1688000,3,1.0,3,1,Condo/Townhome/Row Home/Co-Op,2996,,
5261 Mission Carmel Ln Apt 106 Las Vegas NV 89107,45000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,876,,
3445 Del Marino Dr Las Vegas NV 89121,134000,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,1792,1742.0,1742.0
720 Peachy Canyon Cr Unit: 104 Las Vegas NV 89144,207000,3,1.0,3,0,Condo/Townhome/Row Home/Co-Op,1707,2003.0,2003.0
360 E Desert Inn Rd Unit 1903 Las Vegas NV 89109,3749000,3,1.0,3,1,Condo/Townhome/Row Home/Co-Op,4614,,
2059 Arivada Ferry Ct Unit 103 Las Vegas NV 89156,114000,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,1685,871.0,871.0
1901 Rio Canyon Ct Unit: 202 Las Vegas NV 89128,89900,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1243,,
1223 Mews Ln Las Vegas NV 89101,75000,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,1290,2178.0,2178.0
3791 Shirebrook Dr Apt 175 Las Vegas NV 89115,49000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1015,2657.0,2657.0
1529 Saylor Wy Las Vegas NV 89108,59000,2,0.5,1,1,Condo/Townhome/Row Home/Co-Op,986,871.0,871.0
220 E Flamingo Rd Unit: 120 Las Vegas NV 89169,100000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,692,,
3086 S Pecos Rd Las Vegas NV 89121,70000,2,1.0,2,1,Condo/Townhome/Row Home/Co-Op,1320,1742.0,1742.0
7054 Burcot Av Unit: E38 Las Vegas NV 89156,35000,2,0.5,1,1,Condo/Townhome/Row Home/Co-Op,1080,435.0,435.0
3669 Laguna Verde Wy Las Vegas NV 89121,115000,2,1.0,2,1,Condo/Townhome/Row Home/Co-Op,1682,1742.0,1742.0
3963 Jontue St Las Vegas NV 89115,55000,2,1.0,2,1,Condo/Townhome/Row Home/Co-Op,1154,3484.0,3484.0
778 Oakmont Av Unit: 312 Las Vegas NV 89109,58000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,708,,
1 Hughes Center Dr Unit: 508 -C Las Vegas NV 89169,1300000,3,1.0,3,1,Condo/Townhome/Row Home/Co-Op,2913,,
1704 Queen Victoria St Unit: 204 Las Vegas NV 89144,133800,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1265,6316.0,6316.0
2000 Fashion Show Dr Unit: 6001 Las Vegas NV 89109,1900000,2,1.0,2,1,Condo/Townhome/Row Home/Co-Op,1735,,
8005 Temptation Ln Las Vegas NV 89128,55000,2,1.0,2,1,Condo/Townhome/Row Home/Co-Op,1148,871.0,871.0
27 E Agate Av Unit: 208 Las Vegas NV 89123,157040,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1165,,
11456 Regal Rock Pl Las Vegas NV 89138,289000,3,0.666666666667,2,0,Single Family Home,1567,5227.0,5227.0
3194 Sisley Garden Ave Henderson NV 89044,249900,3,0.666666666667,2,1,Single Family Home,2293,3484.0,3484.0
7109 Nature Valley St Las Vegas NV 89149,324900,4,0.75,3,1,Single Family Home,2632,9147.0,9147.0
7320 Lattimore Dr Las Vegas NV 89128,123000,3,0.666666666667,2,0,Single Family Home,1039,5662.0,5662.0
7304 Rustic Meadow St Las Vegas NV 89131,273000,4,0.75,3,0,Single Family Home,2691,6534.0,6534.0
8792 Blue Wolf St Las Vegas NV 89123,215000,3,0.666666666667,2,1,Single Family Home,1866,3920.0,3920.0
4750 E Philadelphia Ave Las Vegas NV 89104,210000,3,0.666666666667,2,0,Single Family Home,1963,0.23,10019.0
6844 Nickel Mine Ave Las Vegas NV 89122,144900,3,0.666666666667,2,1,Single Family Home,1416,2613.0,2613.0
5225 Doe Ave Las Vegas NV 89146,134900,4,0.75,3,0,Single Family Home,2291,6098.0,6098.0
333 Maddelena Ave Las Vegas NV 89183,319900,5,0.6,3,0,Single Family Home,2973,6098.0,6098.0
7222 Lafite Ct Las Vegas NV 89117,725876,4,0.75,3,1,Single Family Home,4136,0.47,20473.0
2205 Menifee Ct Las Vegas NV 89134,434900,3,1.0,3,0,Single Family Home,2760,0.23,10019.0
1620 Western Lily St Las Vegas NV 89128,260000,4,0.75,3,0,Single Family Home,2331,4791.0,4791.0
2830 S Sandhill Rd Las Vegas NV 89121,147000,4,0.75,3,0,Single Family Home,1532,6969.0,6969.0
12017 Oakland Hills Dr Las Vegas NV 89141,920000,4,0.75,3,1,Single Family Home,3791,0.28,12197.0
400 Horn St Las Vegas NV 89107,137000,3,0.666666666667,2,0,Single Family Home,1734,6969.0,6969.0
1900 Rio Canyon Ct Unit 105 Las Vegas NV 89128,89975,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1009,1001.0,1001.0
6643 Ironbound Bay Ave Las Vegas NV 89139,337000,6,0.5,3,0,Single Family Home,3239,5662.0,5662.0
6812 Williams Island Ct Las Vegas NV 89131,224900,3,0.666666666667,2,0,Single Family Home,1681,4791.0,4791.0
5655 E Sahara Ave Unit 1047 Las Vegas NV 89142,74900,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,958,,
4933 Lazy Day Ct Las Vegas NV 89131,205000,3,0.666666666667,2,1,Single Family Home,1855,4356.0,4356.0
3008 Hazy Meadow Ln Las Vegas NV 89108,175000,3,0.666666666667,2,0,Single Family Home,1768,6534.0,6534.0
1008 Monte De Oro Ave Las Vegas NV 89183,169900,3,0.666666666667,2,1,Single Family Home,1478,3484.0,3484.0
6249 Elton Ave Las Vegas NV 89107,119900,3,0.666666666667,2,0,Single Family Home,1180,7405.0,7405.0
4955 Jeffreys St Unit 114 Las Vegas NV 89119,30000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,462,,
1500 S Maryland Pw Las Vegas NV 89104,160000,3,0.333333333333,1,0,Single Family Home,1068,5662.0,5662.0
6846 Bronze Meadow Ave Las Vegas NV 89122,149000,4,0.5,2,1,Single Family Home,1601,1742.0,1742.0
793 Oakmont Ave Unit 210 Las Vegas NV 89109,75000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,708,,
5198 Garden Ln Apt A Las Vegas NV 89119,64000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1060,1045.0,1045.0
10648 Tamaruga Ct Las Vegas NV 89179,257900,3,0.666666666667,2,0,Single Family Home,1855,5662.0,5662.0
7225 Scenic Desert Ct Las Vegas NV 89131,125000,3,0.666666666667,2,1,Single Family Home,1525,4356.0,4356.0
8185 Pavarotti Ave Las Vegas NV 89178,579000,5,0.6,3,0,Single Family Home,4449,7840.0,7840.0
8030 Carson Creek St Las Vegas NV 89113,387000,4,0.75,3,1,Single Family Home,3897,9147.0,9147.0
9005 Greensboro Ln Las Vegas NV 89134,2450000,3,1.0,3,2,Single Family Home,6092,0.65,28314.0
1805 Iron Ridge Dr Las Vegas NV 89117,999900,5,0.8,4,1,Single Family Home,5211,0.29,12632.0
3138 Redwood St Las Vegas NV 89146,429000,4,0.75,3,0,Single Family Home,3030,0.47,20473.0
5417 Levens Ct Henderson NV 89141,350000,4,0.5,2,1,Single Family Home,2347,0.23,10019.0
4408 Ridgecrest Dr Las Vegas NV 89121,329000,4,0.5,2,0,Single Family Home,2668,0.48,20909.0
3216 Mariner Bay St Las Vegas NV 89117,168000,3,0.666666666667,2,0,Single Family Home,1257,4356.0,4356.0
7961 Red Rock Ridge Ave Las Vegas NV 89179,309000,4,0.5,2,1,Single Family Home,2318,4356.0,4356.0
9986 Big Bow Springs Ct Las Vegas NV 89148,199000,4,0.5,2,1,Single Family Home,1924,3484.0,3484.0
8250 N Grand Canyon Dr Unit 2010 Las Vegas NV 89166,86900,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1094,,
3933 Lazy Pine St Unit 202 Las Vegas NV 89108,90000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1342,,
4335 Kinobe Ave Las Vegas NV 89120,180000,4,0.5,2,0,Single Family Home,1894,7840.0,7840.0
7708 Sea Wind Dr Las Vegas NV 89128,225000,4,0.5,2,1,Single Family Home,2042,3920.0,3920.0
8073 Villa Armando St Las Vegas NV 89131,210000,4,0.5,2,0,Single Family Home,1814,6098.0,6098.0
8128 Cathedral Range Ct Las Vegas NV 89139,204500,3,0.666666666667,2,1,Single Family Home,1952,2613.0,2613.0
3542 Rio Mayo Dr Las Vegas NV 89121,115000,3,0.666666666667,2,0,Single Family Home,1530,6534.0,6534.0
7321 Perkins Hill St Las Vegas NV 89166,244999,3,0.666666666667,2,1,Single Family Home,2241,4791.0,4791.0
6195 W Cougar Ave Las Vegas NV 89139,230000,4,0.75,3,0,Single Family Home,2291,3484.0,3484.0
9 Colbath St Las Vegas NV 89110,145000,3,0.666666666667,2,0,Single Family Home,1487,3484.0,3484.0
5751 E Hacienda Ave Unit 182 Las Vegas NV 89122,63000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,896,,
9524 Grand Grove Ct Las Vegas NV 89149,285000,3,0.666666666667,2,1,Single Family Home,2716,8276.0,8276.0
8908 Echo Grande Dr Las Vegas NV 89131,239000,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1676,4791.0,4791.0
5250 S Rainbow Blvd Unit 1166 Las Vegas NV 89118,115000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,744,,
10427 Hickory Bark Rd Las Vegas NV 89135,339000,3,0.666666666667,2,1,Single Family Home,2543,4356.0,4356.0
9069 San Marin St Las Vegas NV 89123,269900,3,1.0,3,0,Single Family Home,2541,6098.0,6098.0
Las Vegas NV 89107,199900,4,0.75,3,0,Single Family Home,2615,6534.0,6534.0
405 Port Hope Pl Las Vegas NV 89144,304900,3,0.666666666667,2,0,Single Family Home,1884,6534.0,6534.0
8844 Villa Ridge Dr Las Vegas NV 89134,157900,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1165,3049.0,3049.0
10304 Willamette Pl Las Vegas NV 89134,375000,2,1.0,2,0,Single Family Home,1520,7405.0,7405.0
3020 Sungold Dr Las Vegas NV 89134,275000,2,1.0,2,0,Single Family Home,1788,0.23,10019.0
9951 Beach Stone Ct Unit Lot 22 Las Vegas NV 89147,257888,4,0.75,3,0,Single Family Home,2022,3484.0,3484.0
9945 Beach Stone Ct Unit Lot 23 Las Vegas NV 89147,257888,4,0.75,3,0,Single Family Home,2022,3484.0,3484.0
6733 Barrington Hills St Las Vegas NV 89149,225888,4,0.75,3,0,Single Family Home,2294,3920.0,3920.0
4361 De Silva Pl Las Vegas NV 89121,267500,4,0.5,2,1,Single Family Home,3088,7840.0,7840.0
Las Vegas NV 89149,389900,4,0.5,2,0,Single Family Home,2574,0.98,42689.0
4614 E Utah Ave Las Vegas NV 89104,168000,3,0.666666666667,2,0,Single Family Home,1454,0.25,10890.0
3400 Conan St Unit 103 Las Vegas NV 89129,145000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1225,,
3370 Red Rock St Las Vegas NV 89146,588000,4,1.0,4,2,Single Family Home,4097,0.46,20038.0
Las Vegas NV 89128,410000,5,0.6,3,0,Single Family Home,3073,6534.0,6534.0
10271 Hammerschmidt Ct Las Vegas NV 89135,367000,4,0.75,3,0,Single Family Home,2655,6534.0,6534.0
554 Bracken Ave Las Vegas NV 89104,275000,3,1.0,3,0,Single Family Home,3363,9147.0,9147.0
4244 Grace St Las Vegas NV 89121,192990,5,0.6,3,0,Single Family Home,2373,6969.0,6969.0
4951 Black Bear Rd Unit 102 Las Vegas NV 89149,98000,2,0.5,1,0,Condo/Townhome/Row Home/Co-Op,1022,2613.0,2613.0
11153 Prado Del Rey Ln Las Vegas NV 89141,375000,4,0.75,3,1,Single Family Home,3004,5227.0,5227.0
225 Grandfalls Bluff Ave Las Vegas NV 89031,214750,5,0.4,2,1,Single Family Home,2793,4356.0,4356.0
5248 Arcadia Ct Las Vegas NV 89118,259000,4,0.75,3,0,Single Family Home,2208,7840.0,7840.0
9577 Pioneer Ave Las Vegas NV 89117,245000,4,0.75,3,0,Single Family Home,1837,5662.0,5662.0
9823 Opal Bridge Ct Las Vegas NV 89178,238900,4,0.75,3,1,Single Family Home,2031,2178.0,2178.0
2600 Constantine Ave Las Vegas NV 89101,138800,4,0.5,2,0,Single Family Home,1728,6098.0,6098.0
570 Rainbow Cyn # Bl Las Vegas NV 89124,125000,1,1.0,1,0,Single Family Home,325,0.79,34412.0
315 Kensington Palace Ave Unit 103 Las Vegas NV 89032,95000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1220,,
1405 S Nellis Blvd Unit 1111 Las Vegas NV 89104,65000,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1228,,
9219 Tesoras Dr Unit 201 Las Vegas NV 89144,644900,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,2052,2700.0,2700.0
4909 Braeburn Dr Las Vegas NV 89130,189000,3,0.666666666667,2,0,Single Family Home,1712,6969.0,6969.0
7067 Westbrook Ave Las Vegas NV 89147,150000,4,0.5,2,1,Single Family Home,1719,6098.0,6098.0
1751 E Reno Ave Unit 109 Las Vegas NV 89119,82999,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1164,,
2430 Old Forge Ln # 31 Las Vegas NV 89121,75000,2,1.0,2,1,Condo/Townhome/Row Home/Co-Op,1185,871.0,871.0
9168 Hedge Rock St Las Vegas NV 89123,154900,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1473,4356.0,4356.0
10564 Midnight Gleam Ave Las Vegas NV 89129,130000,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,1611,1306.0,1306.0
350 S Durango Dr # 146 Las Vegas NV 89145,89000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1188,,
10190 Delray Beach Ave Unit 201 Las Vegas NV 89129,130000,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1260,,
6525 Charlie Chaplin Ave Unit 101 Las Vegas NV 89122,89900,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1068,1306.0,1306.0
4200 S Valley View Blvd Unit 1094 Las Vegas NV 89103,55000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,496,522.0,522.0
10355 Madagascar Palm St Las Vegas NV 89141,180000,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1202,3484.0,3484.0
6955 N Durango Dr Unit 2045 North Las Vegas NV 89149,85000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1028,,
4546 Regalo Bello St Las Vegas NV 89135,220000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1288,3920.0,3920.0
8400 W Charleston Blvd Apt 143 Las Vegas NV 89117,97000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1138,,
3450 Erva St Apt 204 Las Vegas NV 89117,84900,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,882,,
2755 W Pebble Rd # 7319 Las Vegas NV 89123,255000,1,2.0,2,1,Condo/Townhome/Row Home/Co-Op,1813,,
2080 Karen Ave Unit C69 Las Vegas NV 89169,49000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1188,,
3211 Mystic Ridge Ct Las Vegas NV 89129,129900,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,1464,871.0,871.0
Las Vegas NV 89103,99900,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,1362,1742.0,1742.0
5018 Village Dr # 85 Las Vegas NV 89142,99000,3,0.333333333333,1,1,Condo/Townhome/Row Home/Co-Op,1239,1742.0,1742.0
585 S Royal Crest Cir Unit 13 Las Vegas NV 89169,78900,2,0.5,1,0,Condo/Townhome/Row Home/Co-Op,816,,
1480 Tamareno Cir Unit 26 Las Vegas NV 89119,75000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1116,,
7916 Lisa Dawn Ave Las Vegas NV 89147,149999,2,1.0,2,1,Condo/Townhome/Row Home/Co-Op,1287,2178.0,2178.0
900 Elegant Coral Ave Las Vegas NV 89015,119900,2,1.0,2,1,Condo/Townhome/Row Home/Co-Op,1179,2613.0,2613.0
8400 W Charleston Blvd Apt 240 Las Vegas NV 89117,75900,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,780,,
353 E Bonneville Ave Unit 313 Las Vegas NV 89101,225000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,994,,
5140 Indian River Dr Unit 317 Las Vegas NV 89103,84000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,978,,
4520 Townwall St Las Vegas NV 89115,156000,3,0.666666666667,2,1,Condo/Townhome/Row Home/Co-Op,1697,1306.0,1306.0
101 Luna Way # 60 Las Vegas NV 89145,97000,2,1.0,2,1,Condo/Townhome/Row Home/Co-Op,1242,,
5055 W Hacienda Ave Unit 2112 Las Vegas NV 89118,70000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,685,,
5000 Red Rock St Apt 270 Las Vegas NV 89118,127000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1439,,
4582 Lime Straight Dr Las Vegas NV 89115,178888,4,0.75,3,0,Condo/Townhome/Row Home/Co-Op,1645,3049.0,3049.0
135 E Harmon Ave Unit 2920 Las Vegas NV 89109,289900,1,2.0,2,0,Condo/Townhome/Row Home/Co-Op,874,,
3471 Don Miguel Dr Las Vegas NV 89121,79900,2,0.5,1,0,Condo/Townhome/Row Home/Co-Op,964,3920.0,3920.0
3111 Bel Air Dr Unit 24 Las Vegas NV 89109,375000,2,1.0,2,1,Condo/Townhome/Row Home/Co-Op,1856,,
3111 Bel Air Dr Unit 24 Las Vegas NV 89109,349000,2,1.0,2,1,Condo/Townhome/Row Home/Co-Op,1856,,
8420 White Eagle Ave Unit 102 Las Vegas NV 89145,95000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1108,2831.0,2831.0
1405 Vegas Valley Dr Apt 226 Las Vegas NV 89169,45000,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1125,,
3975 Bushnell Dr Unit 42 Las Vegas NV 89103,55900,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,585,,
1709 Pacific Sandstone Pl Las Vegas NV 89144,249000,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1694,4356.0,4356.0
